people_ID,infect_prob
6212,49.7595100402832
17886,45.31282424926758
18584,45.66946029663086
18027,47.98176956176758
5093,47.428955078125
5817,46.906463623046875
5519,47.032676696777344
18127,48.0151252746582
6144,47.1224365234375
5430,45.94440841674805
6179,50.63276290893555
5921,48.805442810058594
5788,48.078365325927734
17960,48.3103141784668
5682,55.33483123779297
5713,50.237918853759766
18735,46.822452545166016
18693,47.2052116394043
6256,50.10826873779297
18064,44.61491394042969
18302,46.39291000366211
5620,49.52314758300781
18010,46.62662124633789
18647,49.231571197509766
5749,47.642181396484375
18286,47.623634338378906
5381,47.123416900634766
6012,48.87297058105469
18043,45.9291877746582
18845,48.50566101074219
17736,48.25007629394531
17919,49.00806427001953
5297,48.169525146484375
17651,46.40418243408203
5109,46.25859069824219
5756,47.37092971801758
17628,46.65298843383789
6237,48.70396423339844
18407,47.86489486694336
5157,48.04964065551758
17902,45.509490966796875
18650,48.30702590942383
5589,48.29115676879883
6010,47.6809196472168
18792,47.72300338745117
17932,45.689476013183594
18568,46.19285583496094
17684,56.8419303894043
5573,46.77742004394531
17685,47.39432907104492
5948,47.16301345825195
5469,45.4664192199707
18736,64.3095932006836
17664,46.403438568115234
6319,37.30251693725586
5421,48.43401336669922
18648,46.75959777832031
18369,49.419376373291016
6065,48.6996955871582
18486,45.90461730957031
5259,47.98295593261719
18524,69.53730010986328
17774,46.86447525024414
5955,48.224449157714844
17701,48.459007263183594
6312,47.77626419067383
18094,47.06455612182617
17647,45.6201057434082
5515,49.37206268310547
18087,46.431270599365234
18278,48.531578063964844
18868,48.34346389770508
18764,46.54714584350586
5478,49.87350082397461
6091,47.0192985534668
18358,48.43939971923828
18570,70.78437805175781
17994,49.42483901977539
17931,46.50502014160156
18476,48.977813720703125
6314,50.417537689208984
5727,45.890960693359375
5879,48.612648010253906
6240,47.07687759399414
17663,46.95689010620117
18457,48.10185623168945
18562,48.35952377319336
17908,51.07645034790039
18183,48.178096771240234
5203,46.60411071777344
18658,47.64449691772461
18745,46.512977600097656
17889,48.5787353515625
5185,46.1517448425293
6161,47.332176208496094
5833,47.666893005371094
5348,45.51225662231445
6261,47.1273193359375
5841,46.62392044067383
5503,47.41786575317383
5187,46.619384765625
18789,47.891876220703125
5674,48.6287727355957
18768,49.21906280517578
18430,46.521305084228516
5931,46.63948059082031
18787,46.44251251220703
5284,48.17128372192383
18544,47.30292510986328
18726,45.58152770996094
17907,46.113887786865234
17850,48.35273742675781
18073,50.72753143310547
5631,48.22335433959961
6190,42.33107376098633
5482,48.83203887939453
18865,46.468021392822266
18700,47.633338928222656
6234,41.488014221191406
5689,47.588470458984375
18585,46.68904113769531
17674,46.672664642333984
17875,62.63837432861328
5997,48.49761199951172
5405,46.751346588134766
18201,50.86114501953125
18575,45.372833251953125
5196,46.82231521606445
17709,47.151363372802734
5687,46.87033462524414
6284,66.16352081298828
6140,48.95827102661133
18352,47.135066986083984
17718,47.82746124267578
6247,46.6639289855957
18578,48.7685661315918
18135,47.860374450683594
6052,44.74177932739258
5132,49.691123962402344
5846,45.74181365966797
5138,47.71830368041992
5149,50.576358795166016
6321,49.863277435302734
18115,46.650054931640625
5688,46.514854431152344
5748,46.9046516418457
17793,45.39413833618164
5855,48.755714416503906
6305,61.66341781616211
18085,49.63335418701172
5404,40.9125862121582
5870,45.8565788269043
18866,46.28110885620117
5957,46.816349029541016
18138,47.66581344604492
6246,48.28038024902344
18643,46.95307922363281
6210,51.76599884033203
17843,47.74890899658203
18260,45.82242202758789
5667,51.39324951171875
18661,47.18973159790039
18319,46.97694778442383
5762,47.30817413330078
17727,45.87106704711914
18853,45.982696533203125
6251,46.953704833984375
18710,47.179866790771484
18809,66.77320098876953
6067,47.70375061035156
6138,45.922508239746094
5374,46.61899948120117
18408,57.91046905517578
5331,46.76027297973633
5194,45.03145980834961
18692,49.47511291503906
18668,52.054378509521484
5296,46.77330780029297
5546,46.48558807373047
5442,46.27640914916992
5699,45.7404899597168
18255,56.88749694824219
5744,48.06099319458008
18169,70.09170532226562
18343,47.635501861572266
17626,45.81447982788086
17878,75.30521392822266
5474,45.07572555541992
18653,40.49836730957031
5137,45.064208984375
5602,50.38515090942383
5907,48.85104751586914
5779,46.069156646728516
18180,47.70064926147461
18188,45.9691047668457
18207,90.75045776367188
5379,48.39999008178711
18106,49.525428771972656
5783,47.960391998291016
17890,46.47499465942383
5866,49.05533218383789
18012,50.461692810058594
17711,48.10365676879883
6133,48.52204513549805
6071,48.84624099731445
5857,47.710182189941406
18462,46.682281494140625
5116,35.52348709106445
6136,50.89137649536133
17704,67.18073272705078
5662,49.43141555786133
17690,50.3641357421875
6131,70.86956024169922
18288,50.955345153808594
18203,46.09634780883789
18110,53.58095169067383
17743,45.32940673828125
5207,52.04636001586914
5298,61.5100212097168
5328,52.23103713989258
18238,67.26168823242188
5426,46.759334564208984
6298,48.45573043823242
6106,47.14258575439453
5282,47.008907318115234
6178,61.4747314453125
18227,50.361873626708984
17631,49.151485443115234
5598,49.08155822753906
17820,49.41852951049805
18312,48.786643981933594
18716,47.4056510925293
18529,48.1675910949707
17925,46.68955993652344
18314,44.97077560424805
5859,50.18373107910156
6283,48.39398193359375
5562,48.717926025390625
5722,49.145111083984375
18059,50.12266159057617
5770,48.93490982055664
18181,58.17020034790039
17649,47.67469787597656
5828,48.03559875488281
5778,45.986026763916016
17772,52.03156280517578
18732,48.95415496826172
6073,45.77539825439453
18687,48.64927291870117
5395,50.36288070678711
6058,48.058021545410156
18579,53.48208999633789
18846,54.1803092956543
5265,46.619693756103516
17862,51.529605865478516
5237,67.82489776611328
17976,47.407432556152344
18267,52.228736877441406
6048,53.85326385498047
18237,50.951820373535156
18077,50.09756851196289
18299,50.10029602050781
5166,51.217529296875
5824,49.85261154174805
5216,56.85372543334961
18788,51.920597076416016
6231,51.00668716430664
5178,48.49855041503906
18208,52.03116226196289
18376,50.01306915283203
5350,52.58525085449219
5903,50.256046295166016
18061,49.78078842163086
18821,49.56792449951172
18374,51.756099700927734
5392,51.173641204833984
17958,51.53325271606445
6315,51.30483627319336
5349,54.098995208740234
5227,49.976043701171875
5280,53.780025482177734
6303,51.757232666015625
6023,50.96255874633789
5581,50.66118240356445
18202,74.68204498291016
5970,49.55033493041992
18504,51.417015075683594
18047,50.823524475097656
5532,64.86419677734375
18588,53.172298431396484
6098,51.434261322021484
6189,51.6944580078125
17632,46.976436614990234
5359,49.27711486816406
18500,51.9109992980957
6293,48.109214782714844
5205,61.024192810058594
17915,49.483341217041016
17987,52.38352584838867
5517,50.123958587646484
5501,61.41106033325195
5764,52.12398147583008
18211,69.82231140136719
18487,72.78007507324219
17863,51.03430938720703
5191,50.973175048828125
6111,52.074134826660156
5769,51.54907989501953
18605,48.874107360839844
18038,48.48639678955078
5930,48.64201354980469
18072,52.69069290161133
6102,63.221405029296875
18020,48.696327209472656
17665,52.218353271484375
17668,49.82773971557617
18705,49.48603439331055
17968,66.44969940185547
18212,50.96588897705078
5968,50.12631607055664
17938,50.15785598754883
6277,51.116886138916016
18536,49.72178649902344
18613,57.911067962646484
5766,52.531734466552734
18474,56.596900939941406
18297,48.787109375
18753,50.55501174926758
18701,60.3282470703125
5835,52.453121185302734
18142,49.19309997558594
18838,49.66426467895508
17719,79.26551055908203
5890,50.934444427490234
5560,45.85737991333008
17658,49.25849151611328
18582,50.529258728027344
18300,49.19557189941406
18679,55.02252960205078
18365,50.81686782836914
18901,70.8044204711914
18414,49.98125076293945
18889,47.77847671508789
18257,49.67241287231445
18884,49.50406265258789
18873,52.239498138427734
5369,48.83345413208008
18698,50.62998580932617
5746,51.21281433105469
17844,49.98967361450195
18893,49.77573776245117
17867,48.2554817199707
17899,48.43219757080078
18546,49.12053298950195
18325,51.755680084228516
6220,49.36961364746094
18625,48.839385986328125
18053,49.05777359008789
5607,63.41775131225586
5989,49.512428283691406
17712,50.7894172668457
18799,50.590187072753906
5483,51.14031219482422
6157,49.846065521240234
5715,48.608795166015625
17814,48.81148910522461
17754,48.897003173828125
5375,49.686065673828125
17627,51.48704528808594
17654,69.89828491210938
5923,51.464927673339844
18348,52.00551986694336
18657,50.87049865722656
5262,49.81471633911133
18491,49.69773483276367
5851,49.7646369934082
17956,50.024898529052734
6270,49.30754089355469
5932,49.93075942993164
18323,48.529544830322266
5290,52.74000549316406
5434,50.417354583740234
17782,48.878456115722656
5836,48.404964447021484
5729,48.58541488647461
17780,51.33002853393555
17757,49.70263671875
5197,49.53463363647461
18498,51.95555114746094
18832,50.42242431640625
18023,48.242000579833984
5435,49.32204818725586
18852,49.13071060180664
18254,49.7455940246582
18024,49.79173278808594
6194,48.67101287841797
18007,53.70919418334961
5473,68.3616714477539
5550,49.55258560180664
18451,58.011592864990234
6081,49.404415130615234
5506,46.759422302246094
18098,49.282283782958984
17952,50.37632369995117
5844,49.89127731323242
5692,48.157142639160156
5499,49.26058578491211
5145,51.2191047668457
18499,49.17625427246094
5084,49.819889068603516
6169,54.676448822021484
18758,49.82160949707031
18419,49.698638916015625
5838,50.05649948120117
5847,49.42292785644531
18869,50.31333541870117
5346,48.36076354980469
18885,48.9720573425293
5183,50.21170425415039
5818,49.3154296875
5648,50.82846450805664
18390,52.177703857421875
18537,49.82602310180664
17954,49.83755111694336
17786,48.84372329711914
17636,50.08127212524414
17660,50.40127182006836
18221,49.93186569213867
5869,49.404415130615234
5656,50.53826141357422
5684,49.612796783447266
5141,49.478118896484375
6168,50.40615463256836
18908,47.45006561279297
5531,49.19697570800781
5680,57.078392028808594
5960,47.35330581665039
18065,51.219635009765625
18429,53.84431838989258
18793,49.07792282104492
5457,48.36045455932617
18356,49.97391128540039
17766,60.54184341430664
6066,49.348838806152344
18841,49.59415054321289
5549,59.63166427612305
5398,49.576087951660156
17904,48.1114501953125
18322,61.46919631958008
5119,48.38232421875
5705,48.171417236328125
5977,49.137855529785156
18125,50.64810562133789
18080,49.879642486572266
5946,50.456947326660156
18677,50.06298065185547
6046,52.00677490234375
18317,49.277320861816406
5892,49.87582015991211
5300,49.75882339477539
5291,48.312828063964844
5819,50.486228942871094
18444,49.255252838134766
5294,36.827362060546875
6055,49.98847961425781
6064,50.137847900390625
18667,50.81915283203125
5541,50.3397216796875
5991,50.53974533081055
6244,51.138221740722656
5837,67.00328063964844
5827,50.99069595336914
18697,48.65890121459961
18146,78.03520202636719
5920,49.6611328125
18111,48.05758285522461
17933,33.735816955566406
18607,49.31081008911133
18248,47.882205963134766
5831,47.6790885925293
5184,50.346290588378906
17934,49.749385833740234
17746,50.251861572265625
6202,49.623870849609375
5199,51.250099182128906
5884,49.930389404296875
17728,48.87776184082031
5657,48.223426818847656
5144,51.579002380371094
6217,49.105716705322266
17677,49.21497344970703
6026,48.20779800415039
6233,50.1265754699707
5446,49.832096099853516
5962,47.08658981323242
18423,48.86802291870117
17715,56.1295166015625
17841,47.70917892456055
5800,50.0385627746582
6187,49.3049430847168
5361,71.4149398803711
5384,52.62812423706055
18797,51.49894332885742
18287,49.828285217285156
5558,48.82216262817383
18790,50.2702522277832
5771,48.68893051147461
5209,58.477542877197266
6243,48.06418228149414
18747,49.126346588134766
18587,49.445255279541016
5086,49.260379791259766
5443,47.912681579589844
5148,49.10515213012695
18649,50.01585006713867
6278,52.152347564697266
18204,47.85401916503906
5422,79.78934478759766
5467,48.956787109375
17923,73.455078125
18320,53.744083404541016
5094,49.659732818603516
6088,48.8138313293457
5429,49.603111267089844
5529,49.828983306884766
18218,47.458133697509766
5679,52.19926452636719
17913,49.89590072631836
18576,48.86503219604492
18724,48.93582534790039
6238,49.473628997802734
18637,47.563716888427734
18748,48.93210983276367
5252,49.562747955322266
18075,50.22484588623047
18222,48.33951950073242
5273,48.012420654296875
5886,46.96803283691406
6033,47.948326110839844
18291,48.56173324584961
5616,62.332759857177734
18166,48.51063919067383
17692,48.117366790771484
5219,49.34480285644531
5988,48.30878448486328
5504,48.0556755065918
18129,48.456180572509766
18440,45.690311431884766
18488,50.73753356933594
18131,49.450958251953125
18849,49.05258560180664
18162,50.598148345947266
18829,56.22382354736328
5156,50.8310432434082
18013,47.640743255615234
18804,48.83763122558594
17708,48.851802825927734
17795,47.86955261230469
5811,48.81706619262695
17936,48.894798278808594
5221,49.52363204956055
5845,48.31632614135742
18490,49.95750427246094
5126,49.22397232055664
18367,46.82615661621094
5767,77.3371810913086
5438,48.346656799316406
18746,48.45504379272461
18883,50.63951873779297
17822,47.69826126098633
5535,48.171607971191406
5447,47.79179382324219
5804,49.8496208190918
18729,48.9576301574707
18032,49.412235260009766
5570,47.990543365478516
18837,50.454410552978516
18690,48.70175552368164
5245,47.00896453857422
6123,48.50959396362305
17916,47.99667739868164
18859,48.043697357177734
18232,48.50082015991211
5954,49.260501861572266
5308,47.188175201416016
18458,50.78207015991211
5813,47.7722053527832
5914,49.04072570800781
18561,51.03682327270508
18114,52.653446197509766
5590,51.33449172973633
17848,48.86754608154297
5309,51.31290054321289
5110,50.78194808959961
6192,48.43414306640625
5079,48.186954498291016
5640,51.05723190307617
18067,47.34492874145508
5695,48.28971481323242
18620,48.38005447387695
18215,53.36484146118164
5626,48.54905319213867
17720,47.421085357666016
18548,49.68521499633789
6280,54.77471160888672
18449,47.71928787231445
18450,48.572662353515625
18005,48.736045837402344
18831,48.67624282836914
18683,47.29257583618164
17764,49.677040100097656
5439,48.42341232299805
6322,48.70001220703125
18280,45.18334197998047
6172,47.99062728881836
18466,50.18845748901367
18359,46.356544494628906
18002,50.89786911010742
18334,72.97915649414062
6110,48.25729751586914
5486,49.00894546508789
5251,79.98485565185547
5919,48.052669525146484
6215,49.78656005859375
5812,52.06638717651367
18156,47.387168884277344
17650,47.701942443847656
18415,47.719722747802734
18160,47.342403411865234
5928,48.907127380371094
6056,58.66452407836914
18025,50.01274108886719
6054,48.762969970703125
17681,48.474761962890625
17776,47.2073974609375
18133,40.688846588134766
18708,48.33040237426758
5394,48.117774963378906
6119,49.06713104248047
5270,49.79978942871094
17959,49.13198471069336
5406,49.912479400634766
5950,46.23180389404297
18168,65.96334838867188
18029,46.9896354675293
6239,49.25896453857422
18467,63.741336822509766
17964,48.36635971069336
18656,52.2033805847168
18552,48.098514556884766
18079,47.3685302734375
18678,48.379451751708984
6039,46.68503952026367
18185,48.07002639770508
6203,47.35152053833008
5360,48.1987419128418
18909,48.954586029052734
18196,73.95589447021484
18632,50.829139709472656
18512,49.054378509521484
18034,56.513450622558594
5268,49.15593338012695
6223,48.8072509765625
18631,47.167354583740234
5373,49.244747161865234
18696,48.521453857421875
5789,50.20463943481445
18900,48.4100456237793
5681,49.38106918334961
18283,49.25442886352539
18847,59.281982421875
5159,51.14171600341797
5551,49.25262451171875
18074,47.45754623413086
17784,46.96114730834961
5335,49.09238052368164
18903,46.019466400146484
18062,48.279293060302734
18630,47.28356170654297
5599,48.52653503417969
17999,48.29777145385742
5701,48.823280334472656
18827,50.602054595947266
17970,50.97636795043945
5419,48.79875183105469
18581,50.69521713256836
17861,87.40018463134766
5393,48.79314422607422
17806,65.83124542236328
6129,47.861656188964844
5161,73.86768341064453
17804,47.71582794189453
5780,47.85676956176758
5479,46.612510681152344
18086,48.36142349243164
6248,47.58610153198242
17798,48.85536575317383
18157,47.542808532714844
18272,47.94499588012695
18022,48.0542106628418
18770,48.87721252441406
5230,50.20628356933594
5565,62.46452713012695
18539,51.3018913269043
18167,47.611244201660156
5615,47.931156158447266
18307,45.960472106933594
5397,47.883033752441406
18102,48.322479248046875
18324,48.58784484863281
18099,47.128875732421875
18015,47.9909553527832
5481,44.37604522705078
18418,48.54881286621094
17831,45.966983795166016
6115,49.30259704589844
17982,49.24345016479492
18014,46.95283889770508
18779,47.74919891357422
18820,49.722137451171875
18558,49.80789566040039
18017,47.507747650146484
17837,46.74028015136719
5976,50.204620361328125
18306,48.50686264038086
6272,46.29195785522461
18331,60.95090866088867
5561,47.36478805541992
17669,47.98948287963867
18855,47.79355239868164
5528,48.510414123535156
18321,50.34293746948242
18172,48.74452590942383
18614,50.16364669799805
17748,48.568443298339844
17800,46.537357330322266
5945,49.47265625
18514,48.04136276245117
5644,48.56890106201172
5982,48.159725189208984
5288,58.01923370361328
6265,50.14216995239258
5840,47.641788482666016
17851,58.16691207885742
18246,49.772865295410156
6250,48.500362396240234
5214,48.79837417602539
18777,49.276344299316406
6001,47.27812576293945
5782,47.70574951171875
5484,48.589866638183594
5760,47.789588928222656
6218,48.48594284057617
5953,47.968116760253906
18577,50.49344253540039
6264,47.046417236328125
17770,46.65830612182617
18634,48.22569274902344
5938,48.624935150146484
6214,48.06900405883789
5324,45.99793243408203
18108,47.86420440673828
18469,49.30558395385742
18672,46.52726745605469
18480,47.377197265625
18531,47.28311538696289
6180,52.06073760986328
5454,47.00606155395508
5364,47.88395309448242
18088,48.82471466064453
17922,49.79692840576172
6286,47.36818313598633
18456,44.715572357177734
17975,47.45749282836914
18397,48.838138580322266
5242,48.659847259521484
5244,48.6058464050293
18445,50.89051055908203
18281,45.91093444824219
5636,47.17367172241211
17957,50.57386016845703
18761,48.41266632080078
17990,46.18525314331055
5123,50.138153076171875
5801,46.26464080810547
6235,48.390411376953125
6108,50.32368850708008
5659,47.52768325805664
18503,62.773624420166016
5190,47.659324645996094
18711,49.046974182128906
18670,46.354637145996094
18814,48.061580657958984
18057,58.22861862182617
18751,49.44825744628906
18786,48.41729736328125
6150,47.80683517456055
18574,46.70573425292969
18506,46.68499755859375
18828,48.821205139160156
6069,46.52760696411133
5180,44.01021957397461
6166,48.17076110839844
17791,45.718013763427734
5113,49.01519012451172
17939,49.66252136230469
6259,49.106529235839844
17928,48.030235290527344
17624,63.918251037597656
17623,53.06475067138672
18477,47.3521842956543
17734,47.03407669067383
18275,48.807373046875
17998,47.820003509521484
17992,49.697200775146484
5655,50.80428695678711
5969,48.70674514770508
5863,46.57522964477539
18803,47.151832580566406
5418,49.67222213745117
5850,48.332950592041016
5240,47.89345932006836
5672,47.207061767578125
6094,47.415409088134766
5293,43.92923355102539
5081,48.67173767089844
5537,46.67388153076172
5663,47.44078826904297
17790,48.68228530883789
6205,55.75423049926758
6198,47.21184539794922
5566,47.929237365722656
5742,45.13642120361328
6096,68.88626098632812
6004,54.778079986572266
5092,47.86077880859375
18593,47.85740661621094
6177,47.48520278930664
5413,45.693077087402344
5917,47.545501708984375
5211,47.757015228271484
5848,47.57749557495117
17839,47.24300003051758
5553,48.2152214050293
18590,49.44598388671875
5451,48.27204513549805
6273,48.43720626831055
17641,46.63946533203125
5523,46.2489013671875
17749,67.05740356445312
6093,48.041786193847656
5440,48.68369674682617
18671,47.41319274902344
5743,68.92601013183594
17740,56.4087028503418
5153,45.011619567871094
17881,47.95233917236328
18256,55.74252700805664
18638,46.713260650634766
5396,47.83588790893555
17997,52.99043273925781
17687,48.62092971801758
18627,47.46597671508789
5277,49.49345779418945
18826,61.05682373046875
5719,49.164825439453125
5600,48.173736572265625
18112,55.84714126586914
5522,46.676265716552734
18089,62.71489334106445
5090,68.32200622558594
5124,46.500484466552734
18120,52.24051284790039
5557,47.59355545043945
5796,46.08899688720703
17937,46.93120193481445
18265,47.67227554321289
18878,47.27521896362305
5773,43.95395278930664
18091,46.325904846191406
5964,51.216064453125
18019,80.508056640625
5133,47.89284133911133
6170,46.580284118652344
17803,49.34901428222656
5966,46.29893493652344
18124,45.7105827331543
18717,47.73259735107422
5243,47.14509201049805
17882,47.440277099609375
18533,48.62208938598633
18876,48.413795471191406
18744,46.5074577331543
5278,47.63267517089844
5239,48.19069290161133
5358,35.861202239990234
5574,46.77031326293945
5641,45.9444465637207
18186,55.75813674926758
17885,46.013614654541016
5939,45.91753005981445
5155,47.63258361816406
5412,50.39260482788086
17699,44.8913459777832
17640,48.43198013305664
18522,63.18813705444336
17905,52.75466537475586
5575,48.14154815673828
5569,83.25485229492188
5325,48.899818420410156
18703,48.34494400024414
17898,48.07927703857422
18351,45.74592971801758
18560,48.244911193847656
5372,49.29289245605469
17985,46.076847076416016
5186,48.4776725769043
5098,46.31156539916992
18063,47.24351501464844
6041,49.1493034362793
5638,47.27147674560547
18493,42.794151306152344
18216,45.46589660644531
18223,54.626060485839844
5694,46.308921813964844
5088,46.42452621459961
18621,47.904842376708984
5363,44.80586624145508
5943,67.5067138671875
5765,44.85546112060547
17870,46.918251037597656
5106,47.511714935302734
18004,50.715694427490234
17980,47.543087005615234
5385,36.382110595703125
5810,47.63840103149414
6236,46.511810302734375
18393,42.17633819580078
5721,48.52949905395508
18045,45.162471771240234
18335,48.29452133178711
18008,48.81118392944336
5468,45.84169006347656
18806,47.347564697265625
17819,46.56710433959961
5965,46.7568359375
18230,46.725467681884766
5336,47.70735168457031
5577,43.166236877441406
18760,48.371116638183594
17860,48.76579284667969
18782,44.22631072998047
6072,82.9535903930664
17744,76.56144714355469
18519,45.96262741088867
17811,50.90840148925781
5445,50.8089485168457
5491,44.30290985107422
5992,47.99330520629883
5269,46.96662139892578
18608,44.726688385009766
5582,44.552608489990234
5961,45.08598709106445
18092,42.18815994262695
17830,45.69622039794922
17778,42.15996551513672
6036,49.17430114746094
17698,47.87604904174805
5286,47.04239273071289
18619,49.947998046875
